11/4/2024	5712.69
11/5/2024	5782.76
11/6/2024	5929.04
11/7/2024	5973.10
11/8/2024	5995.54
11/11/2024	6001.35
11/12/2024	5983.99
11/13/2024	5985.38
11/14/2024	5949.17
11/15/2024	5870.62
11/18/2024	5893.62
11/19/2024	5916.98
11/20/2024	5917.11
11/21/2024	5948.71
11/22/2024	5969.34
11/25/2024	5987.37
11/26/2024	6021.63
11/27/2024	5998.74
11/28/2024	5998.74
11/29/2024	6032.38
12/2/2024	6047.15
12/3/2024	6049.88
12/4/2024	6086.49
12/5/2024	6075.11
12/6/2024	6090.27
12/9/2024	6052.85
12/10/2024	6034.91
12/11/2024	6084.19
12/12/2024	6051.25
12/13/2024	6051.09
12/16/2024	6074.08
12/17/2024	6050.61
12/18/2024	5872.16
12/19/2024	5867.08
12/20/2024	5930.85
12/23/2024	5974.07
12/24/2024	6040.04
12/25/2024	6040.04
12/26/2024	6037.59
12/27/2024	5970.84
12/30/2024	5906.94
12/31/2024	5881.63
1/1/2025	5881.63
1/2/2025	5868.55
1/3/2025	5942.47
1/6/2025	5975.38
1/7/2025	5909.03
1/8/2025	5918.25
1/9/2025	5918.25
1/10/2025	5827.04
1/13/2025	5836.22
1/14/2025	5842.91
1/15/2025	5949.91
1/16/2025	5937.34
1/17/2025	5996.66
1/20/2025	5996.66
1/21/2025	6049.24
1/22/2025	6086.37
1/23/2025	6118.71
1/24/2025	6101.24
1/27/2025	6012.28
1/28/2025	6067.70
1/29/2025	6039.31
1/30/2025	6071.17
1/31/2025	6040.53
2/3/2025	5994.57
2/4/2025	6037.88
2/5/2025	6061.48
2/6/2025	6083.57
2/7/2025	6025.99
2/10/2025	6066.44
2/11/2025	6068.50
2/12/2025	6051.97
2/13/2025	6115.07
2/14/2025	6114.63
2/17/2025	6114.63
2/18/2025	6129.58
2/19/2025	6144.15
2/20/2025	6117.52
2/21/2025	6013.13
2/24/2025	5983.25
2/25/2025	5955.25
2/26/2025	5956.06
