11/4/2024	8184.20
11/5/2024	8172.40
11/6/2024	8166.70
11/7/2024	8140.70
11/8/2024	8072.40
11/11/2024	8125.20
11/12/2024	8025.80
11/13/2024	8030.30
11/14/2024	8071.20
11/15/2024	8063.60
11/18/2024	8109.30
11/19/2024	8099.00
11/20/2024	8085.10
11/21/2024	8149.30
11/22/2024	8262.10
11/25/2024	8291.70
11/26/2024	8258.60
11/27/2024	8274.80
11/28/2024	8281.20
11/29/2024	8287.30
12/2/2024	8312.90
12/3/2024	8359.40
12/4/2024	8335.80
12/5/2024	8349.40
12/6/2024	8308.60
12/9/2024	8352.10
12/10/2024	8280.40
12/11/2024	8301.60
12/12/2024	8311.80
12/13/2024	8300.30
12/16/2024	8262.10
12/17/2024	8195.20
12/18/2024	8199.10
12/19/2024	8105.30
12/20/2024	8084.60
12/23/2024	8102.70
12/24/2024	8137.00
12/25/2024	8137.00
12/26/2024	8137.00
12/27/2024	8149.80
12/30/2024	8121.00
12/31/2024	8173.00
1/1/2025	8173.00
1/2/2025	8260.10
1/3/2025	8224.00
1/6/2025	8249.70
1/7/2025	8245.30
1/8/2025	8251.00
1/9/2025	8319.70
1/10/2025	8248.50
1/13/2025	8224.20
1/14/2025	8201.50
1/15/2025	8301.10
1/16/2025	8391.90
1/17/2025	8505.20
1/20/2025	8520.50
1/21/2025	8548.30
1/22/2025	8545.10
1/23/2025	8565.20
1/24/2025	8502.40
1/27/2025	8503.70
1/28/2025	8533.90
1/29/2025	8557.80
1/30/2025	8646.90
1/31/2025	8674.00
2/3/2025	8583.60
2/4/2025	8570.80
2/5/2025	8623.30
2/6/2025	8727.30
2/7/2025	8700.50
2/10/2025	8767.80
2/11/2025	8777.40
2/12/2025	8807.40
2/13/2025	8764.70
2/14/2025	8732.50
2/17/2025	8768.00
2/18/2025	8766.70
2/19/2025	8712.50
2/20/2025	8663.00
2/21/2025	8659.40
2/24/2025	8659.00
2/25/2025	8668.70
2/26/2025	8731.50
2/27/2025	8756.20
2/28/2025	8809.70
3/3/2025	8871.30
3/4/2025	8759.00
3/5/2025	8755.80
3/6/2025	8682.80
3/7/2025	8679.90
3/10/2025	8600.20
3/11/2025	8496.00
3/12/2025	8541.00
3/13/2025	8542.60
3/14/2025	8632.30
3/17/2025	8680.30
3/18/2025	8705.20
3/19/2025	8706.70
3/20/2025	8702.00
3/21/2025	8646.80
3/24/2025	8638.00
3/25/2025	8663.80
3/26/2025	8689.60
3/27/2025	8666.10
3/28/2025	8658.90
3/31/2025	8582.80
4/1/2025	8634.80
4/2/2025	8608.50
4/3/2025	8474.70
4/4/2025	8055.00
4/7/2025	7702.10
4/8/2025	7910.50
4/9/2025	7679.50
4/10/2025	7913.30
4/11/2025	7964.20
4/14/2025	8134.30
4/15/2025	8249.10
4/16/2025	8275.60
4/17/2025	8275.70
4/18/2025	8275.70
4/21/2025	8275.70
4/22/2025	8328.60
4/23/2025	8403.20
4/24/2025	8407.40
4/25/2025	8415.30
4/28/2025	8417.30
4/29/2025	8463.50
4/30/2025	8494.90
5/1/2025	8496.80
5/2/2025	8596.40
5/5/2025	8596.40
5/6/2025	8597.40
5/7/2025	8559.30
5/8/2025	8531.60
5/9/2025	8554.80
5/12/2025	8605.00
5/13/2025	8602.90
5/14/2025	8585.00
5/15/2025	8633.80
5/16/2025	8684.60
5/19/2025	8699.30
5/20/2025	8781.10
5/21/2025	8786.50
5/22/2025	8739.30
5/23/2025	8718.00
5/26/2025	8718.00
5/27/2025	8778.10
5/28/2025	8726.00
5/29/2025	8716.50
5/30/2025	8772.40
6/2/2025	8774.30
6/3/2025	8787.00
6/4/2025	8801.30
6/5/2025	8811.00
6/6/2025	8837.90
6/9/2025	8832.30
6/10/2025	8853.10
6/11/2025	8864.40
6/12/2025	8884.90
6/13/2025	8850.60
6/16/2025	8875.20
6/17/2025	8834.00
6/18/2025	8843.50
6/19/2025	8791.80
6/20/2025	8774.70
6/23/2025	8758.00
6/24/2025	8759.00
6/25/2025	8718.80
6/26/2025	8735.60
6/27/2025	8798.90
6/30/2025	8761.00
7/1/2025	8785.30
7/2/2025	8774.70
7/3/2025	8823.20
7/4/2025	8822.90
7/7/2025	8806.50
7/8/2025	8854.20
7/9/2025	8867.00
7/10/2025	8975.70
7/11/2025	8941.10
7/14/2025	8998.10
7/15/2025	8938.30
7/16/2025	8926.60
7/17/2025	8972.60
7/18/2025	8992.10
7/21/2025	9013.00
7/22/2025	9023.80
7/23/2025	9061.50
7/24/2025	9138.40
7/25/2025	9120.30
7/28/2025	9081.40
7/29/2025	9136.30
7/30/2025	9136.90
7/31/2025	9132.80
8/1/2025	9068.60
8/4/2025	9128.30
8/5/2025	9142.70
8/6/2025	9164.30
8/7/2025	9100.80
8/8/2025	9095.70
8/11/2025	9129.70
8/12/2025	9147.80
8/13/2025	9165.20
8/14/2025	9177.20
8/15/2025	9138.90
8/18/2025	9157.70
8/19/2025	9189.20
8/20/2025	9288.10
8/21/2025	9309.20
8/22/2025	9321.40
8/25/2025	9321.40
8/26/2025	9265.80
8/27/2025	9255.50
8/28/2025	9216.80
8/29/2025	9187.30
9/1/2025	9196.30
9/2/2025	9116.70
9/3/2025	9178.00
9/4/2025	9216.90
9/5/2025	9208.20
9/8/2025	9221.40
9/9/2025	9242.50
9/10/2025	9225.40
9/11/2025	9297.60
9/12/2025	9283.30
9/15/2025	9277.00
9/16/2025	9195.70
9/17/2025	9208.40
9/18/2025	9228.10
9/19/2025	9216.70
9/22/2025	9226.70
9/23/2025	9223.30
9/24/2025	9250.40
9/25/2025	9214.00
9/26/2025	9284.80
9/29/2025	9299.80
9/30/2025	9350.40
10/1/2025	9446.40
10/2/2025	9427.70
10/3/2025	9491.30
10/6/2025	9479.10
10/7/2025	9483.60
10/8/2025	9548.90
10/9/2025	9509.40
10/10/2025	9427.50
10/13/2025	9442.90
10/14/2025	9452.80
10/15/2025	9424.80
10/16/2025	9436.10
10/17/2025	9354.60
10/20/2025	9403.60
10/21/2025	9427.00
10/22/2025	9515.00
10/23/2025	9578.60
10/24/2025	9645.60
10/27/2025	9653.80
10/28/2025	9696.70
10/29/2025	9756.10
10/30/2025	9760.10
10/31/2025	9717.25
11/3/2025	9701.37
11/4/2025	9714.96
11/5/2025	9777.08
11/6/2025	9735.78
11/7/2025	9682.57
11/10/2025	9787.15
11/11/2025	9899.60
11/12/2025	9911.42
11/13/2025	9807.68
11/14/2025	9698.37
11/17/2025	9675.43
11/18/2025	9552.30
11/19/2025	9507.41
11/20/2025	9527.65
11/21/2025	9539.71
11/24/2025	9534.91
11/25/2025	9609.53
11/26/2025	9691.58
11/27/2025	9693.93
11/28/2025	9720.51
12/1/2025	9702.53
12/2/2025	9701.80
12/3/2025	9692.07
12/4/2025	9710.87
12/5/2025	9667.01
12/8/2025	9645.09
12/9/2025	9642.01
12/10/2025	9655.53
12/11/2025	9703.16
12/12/2025	9649.03
12/15/2025	9751.31
12/16/2025	9684.79
12/17/2025	9774.32
12/18/2025	9837.77
12/19/2025	9897.42
12/22/2025	9865.97
12/23/2025	9889.22
12/24/2025	9870.68
12/29/2025	9866.53
12/30/2025	9940.71
12/31/2025	9931.38
1/2/2026	9951.14
1/5/2026	10004.57
1/6/2026	10122.73
1/7/2026	10048.21
1/8/2026	10044.69
1/9/2026	10124.60
1/12/2026	10140.70
1/13/2026	10137.35
1/14/2026	10184.35
1/15/2026	10238.94
1/16/2026	10235.29
1/19/2026	10195.35
1/20/2026	10126.78
1/21/2026	10138.09
1/22/2026	10150.05
1/23/2026	10143.44
1/26/2026	10148.85
1/27/2026	10207.80
1/28/2026	10154.43
1/29/2026	10171.76
1/30/2026	10223.54
2/2/2026	10341.56
2/3/2026	10314.59
2/4/2026	10402.34
2/5/2026	10309.22
2/6/2026	10369.75
2/9/2026	10386.23
2/10/2026	10353.84
2/11/2026	10472.11
2/12/2026	10402.44
2/13/2026	10446.4004
2/16/2026	10473.7002
2/17/2026	10556.2002
02/17/2026	10556.2002
2/18/2026	10686.2002
02/18/2026	10686.2002
2/19/2026	10627.0400
02/19/2026	10627.0400
