1/1/2025	9961.34
1/2/2025	9961.34
1/3/2025	10075.17
1/6/2025	10085.50
1/7/2025	9972.03
1/8/2025	9890.76
1/9/2025	10000.72
1/10/2025	9910.61
1/13/2025	9733.17
1/14/2025	9715.86
1/15/2025	9739.72
1/16/2025	9866.73
1/17/2025	9977.94
1/20/2025	10029.31
1/21/2025	9999.55
1/22/2025	10105.37
1/23/2025	10112.76
1/24/2025	10104.85
1/27/2025	9997.85
1/28/2025	10121.77
1/29/2025	10076.99
1/30/2025	10082.10
1/31/2025	10004.38
2/3/2025	9774.40
2/4/2025	9807.10
2/5/2025	9719.81
2/6/2025	9842.15
2/7/2025	9951.65
2/10/2025	9845.85
2/11/2025	9882.79
2/12/2025	9779.57
2/13/2025	9914.68
2/14/2025	9877.59
2/17/2025	9836.49
2/18/2025	9916.89
2/19/2025	9763.67
2/20/2025	9807.50
2/21/2025	9602.16
2/24/2025	9574.83
2/25/2025	9451.58
2/26/2025	9573.21
2/27/2025	9741.07
2/28/2025	9658.72
3/3/2025	9911.07
3/4/2025	9898.01
3/5/2025	10188.85
3/6/2025	10459.08
3/7/2025	10507.11
3/10/2025	10422.24
3/11/2025	10438.33
3/12/2025	10580.26
3/13/2025	10727.58
3/14/2025	10840.59
3/17/2025	10862.14
3/18/2025	10802.23
3/19/2025	9860.29
3/20/2025	9810.94
3/21/2025	9044.64
3/24/2025	9299.36
3/25/2025	9715.58
3/26/2025	9649.53
3/27/2025	9612.84
3/28/2025	9659.48
4/2/2025	9523.31
4/3/2025	9484.26
4/4/2025	9379.83
4/7/2025	9407.17
4/8/2025	9477.14
4/9/2025	9275.50
4/10/2025	9338.58
4/11/2025	9380.95
4/14/2025	9423.62
4/15/2025	9393.79
4/16/2025	9266.09
4/17/2025	9396.02
4/18/2025	9317.24
4/21/2025	9321.64
4/22/2025	9312.13
4/23/2025	9312.13
4/24/2025	9490.90
4/25/2025	9432.55
4/28/2025	9306.96
4/29/2025	9224.84
4/30/2025	9078.43
5/1/2025	9078.43
5/2/2025	9167.58
5/5/2025	9112.19
5/6/2025	9134.68
5/7/2025	9074.62
