10/31/2024	39081.25
11/1/2024	38053.67
11/4/2024	38053.67
11/5/2024	38474.90
11/6/2024	39480.67
11/7/2024	39381.41
11/8/2024	39500.37
11/11/2024	39533.32
11/12/2024	39376.09
11/13/2024	38721.66
11/14/2024	38535.70
11/15/2024	38642.91
11/18/2024	38220.85
11/19/2024	38414.43
11/20/2024	38352.34
11/21/2024	38026.17
11/22/2024	38283.85
11/25/2024	38780.14
11/26/2024	38442.00
11/27/2024	38134.97
11/28/2024	38349.06
11/29/2024	38208.03
12/2/2024	38513.02
12/3/2024	39248.86
12/4/2024	39276.39
12/5/2024	39395.60
12/6/2024	39091.17
12/9/2024	39160.50
12/10/2024	39367.58
12/11/2024	39372.23
12/12/2024	39849.14
12/13/2024	39470.44
12/16/2024	39457.49
12/17/2024	39364.68
12/18/2024	39081.71
12/19/2024	38813.58
12/20/2024	38701.90
12/23/2024	39161.34
12/24/2024	39036.85
12/25/2024	39130.43
12/26/2024	39568.06
12/27/2024	40281.16
12/30/2024	39894.54
12/31/2024	39894.54
1/1/2025	39894.54
1/2/2025	39894.54
1/3/2025	39894.54
1/6/2025	39307.05
1/7/2025	40083.30
1/8/2025	39981.06
1/9/2025	39605.09
1/10/2025	39190.40
1/13/2025	39190.40
1/14/2025	38474.30
1/15/2025	38444.58
1/16/2025	38572.60
1/17/2025	38451.46
1/20/2025	38902.50
1/21/2025	39027.98
1/22/2025	39646.25
1/23/2025	39958.87
1/24/2025	39931.98
1/27/2025	39565.80
1/28/2025	39016.87
1/29/2025	39414.78
1/30/2025	39513.97
1/31/2025	39572.49
2/3/2025	38520.09
2/4/2025	38798.37
2/5/2025	38831.48
2/6/2025	39066.53
2/7/2025	38787.02
2/10/2025	38801.17
2/11/2025	38801.17
2/12/2025	38963.70
2/13/2025	39461.47
2/14/2025	39149.43
2/17/2025	39174.25
2/18/2025	39270.40
2/19/2025	39164.61
2/20/2025	38678.04
2/21/2025	38776.94
2/24/2025	38776.94
2/25/2025	38237.79
2/26/2025	38142.37
2/27/2025	38256.17
2/28/2025	37155.50
3/3/2025	37785.47
3/4/2025	37331.18
3/5/2025	37418.24
3/6/2025	37704.93
3/7/2025	36887.17
3/10/2025	37028.27
3/11/2025	36793.11
3/12/2025	36819.09
3/13/2025	36790.03
3/14/2025	37053.10
3/17/2025	37396.52
3/18/2025	37845.42
3/19/2025	37751.88
3/20/2025	37751.88
3/21/2025	37677.06
3/24/2025	37608.49
3/25/2025	37780.54
3/26/2025	38027.29
3/27/2025	37799.97
3/28/2025	37120.33
3/31/2025	35617.56
4/1/2025	35624.48
4/2/2025	35725.87
4/3/2025	34735.93
4/4/2025	33780.58
4/7/2025	31136.58
4/8/2025	33012.58
4/9/2025	31714.03
4/10/2025	34609.00
4/11/2025	33585.58
4/14/2025	33982.36
4/15/2025	34267.54
4/16/2025	33920.40
4/17/2025	34377.60
4/18/2025	34730.28
4/21/2025	34279.92
4/22/2025	34220.60
4/23/2025	34868.63
4/24/2025	35039.15
4/25/2025	35705.74
4/28/2025	35839.99
4/29/2025	35839.99
4/30/2025	36045.38
5/1/2025	36452.30
5/2/2025	36830.69
5/5/2025	36830.69
5/6/2025	36830.69
5/7/2025	36779.66
5/8/2025	36928.63
5/9/2025	37503.33
5/12/2025	37644.26
5/13/2025	38183.26
5/14/2025	38128.13
5/15/2025	37755.51
5/16/2025	37753.72
5/19/2025	37498.63
5/20/2025	37529.49
5/21/2025	37298.98
5/22/2025	36985.87
5/23/2025	37160.47
5/26/2025	37531.53
5/27/2025	37724.11
5/28/2025	37722.40
5/29/2025	38432.98
5/30/2025	37965.10
6/2/2025	37470.67
6/3/2025	37446.81
6/4/2025	37747.45
6/5/2025	37554.49
6/6/2025	37741.61
6/9/2025	38088.57
6/10/2025	38211.51
6/11/2025	38421.19
6/12/2025	38173.09
6/13/2025	37834.25
6/16/2025	38311.33
6/17/2025	38536.74
6/18/2025	38885.15
6/19/2025	38488.34
6/20/2025	38403.23
6/23/2025	38354.09
6/24/2025	38790.56
6/25/2025	38942.07
6/26/2025	39584.58
6/27/2025	40150.79
6/30/2025	40487.39
7/1/2025	39986.33
7/2/2025	39762.48
7/3/2025	39785.90
7/4/2025	39810.88
7/7/2025	39587.68
7/8/2025	39688.81
7/9/2025	39821.28
7/10/2025	39646.36
7/11/2025	39569.68
7/14/2025	39459.62
7/15/2025	39678.02
7/16/2025	39663.40
7/17/2025	39901.19
7/18/2025	39819.11
7/21/2025	39819.11
7/22/2025	39774.92
7/23/2025	41171.32
7/24/2025	41826.34
7/25/2025	41456.23
7/28/2025	40998.27
7/29/2025	40674.55
7/30/2025	40654.70
7/31/2025	41069.82
8/1/2025	40799.60
8/4/2025	40290.70
8/5/2025	40549.54
8/6/2025	40794.86
8/7/2025	41059.15
8/8/2025	41820.48
8/11/2025	41820.48
8/12/2025	42718.17
8/13/2025	43274.67
8/14/2025	42649.26
8/15/2025	43378.31
8/18/2025	43714.31
8/19/2025	43546.29
8/20/2025	42888.55
8/21/2025	42610.17
8/22/2025	42633.29
8/25/2025	42807.82
8/26/2025	42394.40
8/27/2025	42520.27
8/28/2025	42828.79
8/29/2025	42718.47
9/1/2025	42188.79
9/2/2025	42310.49
9/3/2025	41938.89
9/4/2025	42580.27
9/5/2025	43018.75
9/8/2025	43643.81
9/9/2025	43459.29
9/10/2025	43837.67
9/11/2025	44372.50
9/12/2025	44768.12
9/15/2025	44768.12
9/16/2025	44902.27
9/17/2025	44790.38
9/18/2025	45303.43
9/19/2025	45045.81
9/22/2025	45493.66
9/23/2025	45493.66
9/24/2025	45630.31
9/25/2025	45754.93
9/26/2025	45354.99
9/29/2025	45043.75
9/30/2025	44932.63
10/1/2025	44550.85
10/2/2025	44936.73
10/3/2025	45769.50
10/6/2025	47944.76
10/7/2025	47950.88
10/8/2025	47734.99
10/9/2025	48580.44
10/10/2025	48088.80
10/13/2025	48088.80
10/14/2025	46847.32
10/15/2025	47672.67
10/16/2025	48277.74
10/17/2025	47582.15
10/20/2025	49185.50
10/21/2025	49316.06
10/22/2025	49307.79
10/23/2025	48641.61
10/24/2025	49299.65
10/27/2025	50512.32
10/28/2025	50219.18
10/29/2025	51307.65
10/30/2025	51325.61
10/31/2025	52411.34
11/3/2025	52411.34
11/4/2025	51497.20
11/5/2025	50212.27
11/6/2025	50883.68
11/7/2025	50276.37
11/10/2025	50911.76
11/11/2025	50842.93
11/12/2025	51063.31
11/13/2025	51281.83
11/14/2025	50376.53
11/17/2025	50323.91
11/18/2025	48702.98
11/19/2025	48537.70
11/20/2025	49823.94
11/21/2025	48625.88
11/24/2025	48625.88
11/25/2025	48659.52
11/26/2025	49559.07
11/27/2025	50167.10
11/28/2025	50253.91
12/1/2025	49303.28
12/2/2025	49303.45
12/3/2025	49864.68
12/4/2025	51028.42
12/5/2025	50491.87
12/8/2025	50581.94
12/9/2025	50655.10
12/10/2025	50602.80
12/11/2025	50148.82
12/12/2025	50836.55
12/15/2025	50168.11
12/16/2025	49383.29
12/17/2025	49512.28
12/18/2025	49001.50
12/19/2025	49507.21
12/22/2025	50402.39
12/23/2025	50412.87
12/24/2025	50344.10
12/25/2025	50407.79
12/26/2025	50750.39
12/29/2025	50526.92
12/30/2025	50339.48
1/5/2026	51832.80
1/6/2026	52518.08
1/7/2026	51961.98
1/8/2026	51117.26
1/9/2026	51939.89
1/12/2026	51939.89
1/13/2026	53549.16
1/14/2026	54341.23
1/15/2026	54110.50
1/16/2026	53936.17
1/19/2026	53583.57
1/20/2026	52991.10
1/21/2026	52774.64
1/22/2026	53688.89
1/23/2026	53846.87
1/26/2026	52885.25
1/27/2026	53333.54
1/28/2026	53358.71
1/29/2026	53375.60
1/30/2026	53322.85
2/2/2026	52655.18
2/3/2026	54720.66
2/4/2026	54293.36
2/5/2026	53818.04
2/6/2026	54253.68
2/9/2026	56363.94
2/10/2026	57650.54
2/12/2026	57639.84
2/13/2026	56941.9688
2/16/2026	56806.4102
2/17/2026	56566.4883
02/17/2026	56566.4883
2/18/2026	57143.8398
02/18/2026	57143.8398
2/19/2026	57467.8281
02/19/2026	57467.8281
